loan_id,checkout_date,due_date,return_date,loan_status,renewal_count,member_id,member_type,department_or_program,member_status,branch_name,book_id,title,language,publication_year,category_name,copy_id,availability_status,condition_status,checkout_librarian,checkout_role
LN002017,2026-05-08,2026-05-22,2026-05-16,returned,0,M000365,public,,active,Graduate Research Library,B000113,Research Methods: An Applied Introduction 113,English,1992,Psychology,C000376,available,worn,Sina Moradi,admin
LN002018,2026-05-09,2026-05-23,2026-05-22,returned,1,M000075,faculty,Economics,active,Central Library,B000168,"Cloud Computing: Concepts, Models, and Tools 168",English,1997,Computer Science,C000536,available,good,Mina Brown,analyst
LN002019,2026-05-09,2026-05-23,2026-05-14,returned,0,M000018,student,Electrical Engineering,active,Central Library,B000076,Project Management: Methods for Researchers 76,Persian,2011,Management,C000258,available,good,Sina Moradi,admin
LN002020,2026-05-09,2026-05-23,2026-05-20,returned,0,M000406,public,,active,Engineering Library,B000185,Urban Infrastructure: Principles and Applications 185,English,2000,Civil Engineering,C000593,available,good,Sina Moradi,admin
LN002021,2026-05-09,2026-05-23,2026-05-14,returned,0,M000519,faculty,Computer Engineering,active,Central Library,B000018,Econometrics: Methods for Researchers 18,English,2024,Economics,C000069,available,new,Tara Karimi,analyst
LN002022,2026-05-10,2026-05-24,2026-05-19,returned,0,M000489,student,Computer Engineering,active,Engineering Library,B000187,Molecular Biology: Methods for Researchers 187,English,1996,Biology,C000597,available,good,Tara Clark,circulation
LN002023,2026-05-10,2026-05-31,2026-05-29,returned,1,M000035,faculty,Mechanical Engineering,active,Medical Sciences Library,B000106,Strategic Management: An Applied Introduction 106,English,2011,Management,C000356,available,good,Sina Moradi,admin
LN002024,2026-05-10,2026-05-31,2026-05-21,returned,0,M000172,staff,Literature,active,Engineering Library,B000221,Business Analytics: Methods for Researchers 221,English,1990,Management,C000701,available,good,Sina Moradi,admin
LN002025,2026-05-11,2026-05-25,,lost,0,M000139,student,Management,active,Medical Sciences Library,B000136,Development Economics: Principles and Applications 136,English,1997,Economics,C000447,lost,lost,Ali Lee,circulation
LN002026,2026-05-11,2026-05-25,2026-05-18,returned,0,M000487,student,Computer Engineering,active,Central Library,B000228,Analytical Chemistry: Case Studies and Practice 228,Persian,2020,Chemistry,C000723,available,good,Karim Lee,circulation
LN002027,2026-05-12,2026-06-02,2026-05-19,returned,2,M000243,student,Civil Engineering,active,Engineering Library,B000282,Strategic Management: Methods for Researchers 282,English,1991,Management,C000898,available,good,Ali Lee,circulation
LN002028,2026-05-12,2026-05-26,2026-05-26,returned,1,M000173,student,Computer Engineering,active,Engineering Library,B000001,Microeconomics: An Applied Introduction 1,Persian,2017,Economics,C000003,available,good,Sophia Hosseini,manager
LN002029,2026-05-12,2026-06-02,2026-05-26,returned,0,M000159,staff,Computer Engineering,active,Engineering Library,B000027,Data Mining: Case Studies and Practice 27,English,1994,Computer Science,C000101,available,worn,Ali Khan,manager
LN002030,2026-05-12,2026-05-26,2026-06-18,returned,0,M000455,student,History,active,Graduate Research Library,B000156,Cloud Computing: Case Studies and Practice 156,English,2010,Computer Science,C000497,available,good,Karim Lee,circulation
LN002031,2026-05-13,2026-05-27,2026-05-25,returned,0,M000127,student,Mathematics,active,Central Library,B000085,Development Economics: Principles and Applications 85,English,1991,Economics,C000288,available,worn,Reza Brown,analyst
LN002032,2026-05-13,2026-06-03,2026-05-18,returned,2,M000344,faculty,Electrical Engineering,active,Engineering Library,B000308,Urban Infrastructure: Methods for Researchers 308,English,2006,Civil Engineering,C000980,available,worn,Ali Lee,circulation
LN002033,2026-05-14,2026-05-28,2026-06-21,returned,0,M000166,staff,Mathematics,active,Graduate Research Library,B000171,Discrete Mathematics: A Modern Approach 171,English,1997,Mathematics,C000551,available,good,Ali Khan,manager
LN002034,2026-05-14,2026-06-04,2026-05-26,returned,0,M000314,student,Electrical Engineering,active,Medical Sciences Library,B000309,Numerical Methods: Principles and Applications 309,Persian,2009,Mathematics,C000982,on_loan,worn,Sina Moradi,admin
LN002035,2026-05-15,2026-06-05,2026-06-04,returned,1,M000446,student,Economics,active,Central Library,B000083,Signal Processing: Methods for Researchers 83,English,2004,Electrical Engineering,C000282,available,worn,Sina Moradi,admin
LN002036,2026-05-15,2026-06-05,,overdue,0,M000012,student,Electrical Engineering,active,Engineering Library,B000152,Strategic Management: A Modern Approach 152,Persian,2015,Management,C000489,on_loan,good,Olivia Martin,circulation
LN002037,2026-05-15,2026-05-29,2026-05-26,returned,0,M000382,staff,Mathematics,active,Engineering Library,B000076,Project Management: Methods for Researchers 76,Persian,2011,Management,C000257,available,worn,Emma Khan,circulation
LN002038,2026-05-15,2026-05-29,2026-05-21,returned,0,M000254,student,Civil Engineering,active,Central Library,B000311,Cell Biology: Case Studies and Practice 311,Persian,1995,Biology,C000993,available,good,Olivia Martin,circulation
LN002039,2026-05-15,2026-05-29,2026-06-20,returned,0,M000447,student,History,active,Graduate Research Library,B000006,Linear Algebra: Case Studies and Practice 6,English,1995,Mathematics,C000017,available,good,Sina Moradi,admin
LN002040,2026-05-16,2026-05-30,2026-05-28,returned,0,M000041,student,Electrical Engineering,active,Engineering Library,B000246,Thermodynamics: Case Studies and Practice 246,English,2016,Mechanical Engineering,C000781,available,good,Reza Brown,analyst
LN002041,2026-05-16,2026-05-30,2026-05-27,returned,0,M000029,student,Physics,active,Central Library,B000031,Cloud Computing: Principles and Applications 31,Persian,2005,Computer Science,C000120,available,good,Reza Brown,analyst
LN002042,2026-05-16,2026-05-30,,overdue,0,M000098,student,Mechanical Engineering,active,Central Library,B000219,Signal Processing: An Applied Introduction 219,English,1993,Electrical Engineering,C000696,on_loan,good,Karim Lee,circulation
LN002043,2026-05-16,2026-06-06,2026-05-29,returned,1,M000118,student,Management,active,Central Library,B000236,Project Management: A Modern Approach 236,Persian,2002,Management,C000742,available,good,Emma Farhadi,circulation
LN002044,2026-05-16,2026-05-30,2026-06-14,returned,0,M000353,student,Mathematics,active,Engineering Library,B000060,Digital Circuits: A Modern Approach 60,Persian,1996,Electrical Engineering,C000202,available,worn,Emma Khan,circulation
LN002045,2026-05-17,2026-06-07,2026-05-28,returned,1,M000409,public,,active,Engineering Library,B000012,Microeconomics: A Modern Approach 12,English,2023,Economics,C000041,available,good,Ali Khan,manager
LN002046,2026-05-17,2026-06-14,,overdue,0,M000501,student,Industrial Engineering,active,Central Library,B000130,Research Methods: A Modern Approach 130,English,1994,Psychology,C000432,on_loan,good,Hana Abbasi,manager
LN002047,2026-05-18,2026-06-01,2026-05-30,returned,2,M000256,faculty,Mathematics,active,Graduate Research Library,B000320,Power Networks: Methods for Researchers 320,Persian,2018,Electrical Engineering,C001021,on_loan,good,Reza Khan,circulation
LN002048,2026-05-18,2026-06-08,2026-05-24,returned,0,M000044,student,Mechanical Engineering,active,Central Library,B000055,Statistical Physics: A Modern Approach 55,Persian,2000,Physics,C000185,available,good,Tara Karimi,analyst
LN002049,2026-05-18,2026-06-08,2026-06-02,returned,0,M000357,student,Psychology,active,Central Library,B000242,Probability Theory: A Modern Approach 242,English,2001,Mathematics,C000764,available,good,Hana Abbasi,manager
LN002050,2026-05-18,2026-06-01,2026-05-20,returned,1,M000298,faculty,Mathematics,active,Central Library,B000130,Research Methods: A Modern Approach 130,English,1994,Psychology,C000431,available,good,Reza Khan,circulation
LN002051,2026-05-19,2026-06-09,2026-06-24,returned,1,M000492,student,Management,active,Engineering Library,B000313,Data Mining: Principles and Applications 313,English,1995,Computer Science,C000998,available,good,Emma Khan,circulation
LN002052,2026-05-19,2026-06-09,2026-05-23,returned,0,M000072,staff,Mechanical Engineering,active,Central Library,B000251,Numerical Methods: An Applied Introduction 251,Persian,1997,Mathematics,C000799,available,good,Mina Brown,analyst
LN002053,2026-05-19,2026-06-09,,overdue,0,M000369,student,Management,active,Engineering Library,B000128,Cognitive Psychology: Case Studies and Practice 128,English,1990,Psychology,C000423,on_loan,good,Ali Khan,manager
LN002054,2026-05-19,2026-06-02,2026-05-21,returned,2,M000146,student,Industrial Engineering,active,Graduate Research Library,B000042,"Manufacturing Systems: Concepts, Models, and Tools 42",English,2009,Mechanical Engineering,C000151,available,good,Olivia Martin,circulation
LN002055,2026-05-19,2026-06-09,2026-06-03,returned,0,M000463,student,Physics,active,Engineering Library,B000239,Optics: An Applied Introduction 239,English,2000,Physics,C000751,available,worn,Ali Lee,circulation
LN002056,2026-05-20,2026-06-10,2026-05-29,returned,0,M000014,student,Mathematics,active,Central Library,B000084,Genetics: Principles and Applications 84,English,2006,Biology,C000285,available,good,Tara Karimi,analyst
LN002057,2026-05-21,2026-06-11,2026-06-11,returned,0,M000445,student,Literature,active,Engineering Library,B000168,"Cloud Computing: Concepts, Models, and Tools 168",English,1997,Computer Science,C000542,available,good,Ali Lee,circulation
LN002058,2026-05-22,2026-06-05,2026-06-05,returned,0,M000430,student,Management,active,Central Library,B000098,"Discrete Mathematics: Concepts, Models, and Tools 98",English,2004,Mathematics,C000327,available,worn,Emma Farhadi,circulation
LN002059,2026-05-22,2026-06-12,2026-06-06,returned,0,M000519,faculty,Computer Engineering,active,Central Library,B000311,Cell Biology: Case Studies and Practice 311,Persian,1995,Biology,C000995,available,worn,Noah Johnson,admin
LN002060,2026-05-23,2026-06-13,2026-06-26,returned,0,M000438,student,Literature,active,Graduate Research Library,B000182,Behavioral Analysis: Methods for Researchers 182,English,2001,Psychology,C000581,available,good,Tara Karimi,analyst
LN002061,2026-05-23,2026-06-13,2026-05-31,returned,0,M000035,faculty,Mechanical Engineering,active,Engineering Library,B000307,"Signal Processing: Concepts, Models, and Tools 307",English,2021,Electrical Engineering,C000976,available,good,Hana Abbasi,manager
LN002062,2026-05-23,2026-06-20,2026-06-27,returned,0,M000015,faculty,Physics,active,Central Library,B000114,Logic: Case Studies and Practice 114,English,2002,Philosophy,C000377,available,good,Sina Moradi,admin
LN002063,2026-05-24,2026-06-07,2026-05-28,returned,0,M000516,student,Management,active,Central Library,B000147,Modern Fiction: Case Studies and Practice 147,Arabic,2006,Literature,C000480,on_loan,good,Olivia Martin,circulation
LN002064,2026-05-24,2026-06-07,2026-06-18,returned,0,M000285,student,Psychology,suspended,Engineering Library,B000293,Econometrics: Principles and Applications 293,Persian,2017,Economics,C000931,available,good,Ali Lee,circulation
LN002065,2026-05-25,2026-06-08,2026-05-30,returned,0,M000127,student,Mathematics,active,Graduate Research Library,B000070,"Philosophy of Science: Concepts, Models, and Tools 70",English,2000,Philosophy,C000237,available,good,Emma Martin,circulation
LN002066,2026-05-26,2026-06-09,2026-06-08,returned,0,M000196,student,Chemistry,active,Engineering Library,B000100,Organic Chemistry: An Applied Introduction 100,Arabic,1994,Chemistry,C000331,available,good,Reza Khan,circulation
LN002067,2026-05-27,2026-06-24,2026-06-07,returned,0,M000098,student,Mechanical Engineering,active,Central Library,B000112,Literary Criticism: Methods for Researchers 112,English,2018,Literature,C000374,available,good,Ali Lee,circulation
LN002068,2026-05-27,2026-06-17,2026-06-14,returned,0,M000158,student,Mathematics,active,Central Library,B000242,Probability Theory: A Modern Approach 242,English,2001,Mathematics,C000763,available,good,Reza Brown,analyst
LN002069,2026-05-27,2026-06-10,2026-06-17,returned,1,M000320,public,,active,Engineering Library,B000035,Quantum Mechanics: Case Studies and Practice 35,Persian,1993,Physics,C000132,available,good,Emma Farhadi,circulation
LN002070,2026-05-27,2026-06-24,2026-06-26,returned,0,M000306,faculty,Chemistry,active,Engineering Library,B000134,Analytical Chemistry: An Applied Introduction 134,English,2001,Chemistry,C000442,available,good,Sina Moradi,admin
LN002071,2026-05-28,2026-06-18,2026-05-31,returned,0,M000121,public,,active,Engineering Library,B000080,Laboratory Methods: A Modern Approach 80,English,1991,Chemistry,C000274,available,good,Olivia Martin,circulation
LN002072,2026-05-28,2026-06-11,2026-05-31,returned,2,M000033,student,Computer Engineering,active,Engineering Library,B000310,Business Analytics: Principles and Applications 310,Persian,1995,Management,C000991,available,worn,Tara Karimi,analyst
LN002073,2026-05-29,2026-06-19,2026-06-05,returned,0,M000154,public,,active,Central Library,B000111,Logic: An Applied Introduction 111,Persian,1999,Philosophy,C000373,available,good,Tara Karimi,analyst
LN002074,2026-05-29,2026-06-19,2026-06-11,returned,1,M000217,student,Literature,active,Medical Sciences Library,B000141,Literary Criticism: Principles and Applications 141,English,1999,Literature,C000463,available,good,Olivia Martin,circulation
LN002075,2026-05-29,2026-06-26,2026-06-26,returned,0,M000344,faculty,Electrical Engineering,active,Engineering Library,B000114,Logic: Case Studies and Practice 114,English,2002,Philosophy,C000378,available,good,Reza Brown,analyst
LN002076,2026-05-29,2026-06-26,,overdue,1,M000489,student,Computer Engineering,active,Central Library,B000002,Econometrics: Principles and Applications 2,English,2006,Economics,C000006,on_loan,good,Sophia Hosseini,manager
LN002077,2026-05-29,2026-06-12,2026-07-06,returned,3,M000451,staff,Computer Engineering,active,Engineering Library,B000154,"Philosophy of Science: Concepts, Models, and Tools 154",Persian,2011,Philosophy,C000493,available,good,Reza Brown,analyst
